Date/time UTC,Active energy Wh,Returned energy Wh,Min V,Max V
2021-12-11 10:50,446.00,0.00,208.0,214.0
2021-12-11 11:00,459.00,0.00,211.0,218.5
2021-12-11 11:10,293.80,0.00,215.5,229.0
2021-12-11 11:20,254.40,0.00,223.0,232.0
2021-12-11 11:30,286.50,0.00,221.5,232.0
2021-12-11 11:40,496.00,0.00,221.5,226.0
2021-12-11 11:50,493.00,0.00,221.5,224.5
2021-12-11 12:00,508.00,0.00,224.5,229.0
2021-12-11 12:10,517.00,0.00,226.0,230.5
2021-12-11 12:20,515.00,0.00,224.5,230.5
2021-12-11 12:30,513.00,0.00,223.0,229.0
2021-12-11 12:40,512.00,0.00,221.5,230.5
2021-12-11 12:50,113.20,0.00,226.0,238.0
2021-12-11 14:00,178.50,0.00,214.0,232.0
2021-12-11 14:10,79.60,0.00,214.0,230.5
2021-12-11 15:00,209.30,0.00,214.0,229.0
2021-12-11 15:20,193.00,0.00,215.5,230.5
2021-12-11 15:30,266.10,0.00,212.5,224.5
2021-12-11 15:40,14.20,0.00,209.5,227.5
2021-12-11 20:00,203.80,0.00,224.5,235.0
2021-12-11 20:10,491.00,0.00,220.0,226.0
2021-12-11 20:20,495.00,0.00,221.5,226.0
2021-12-11 20:30,502.00,0.00,221.5,227.5
2021-12-11 20:40,494.00,0.00,221.5,226.0
2021-12-11 20:50,491.00,0.00,221.5,226.0
2021-12-11 21:00,502.00,0.00,224.5,227.5
2021-12-11 21:10,496.00,0.00,223.0,226.0
2021-12-11 21:20,488.00,0.00,218.5,226.0
2021-12-11 21:30,500.00,0.00,223.0,226.0
2021-12-11 21:40,504.00,0.00,224.5,227.5
2021-12-11 21:50,48.30,0.00,224.5,235.0
2021-12-11 22:50,32.10,0.00,226.0,235.0
2021-12-11 23:00,208.20,0.00,224.5,233.5
2021-12-12 00:20,8.00,0.00,221.5,235.0
2021-12-12 00:30,208.60,0.00,220.0,233.5
2021-12-12 02:50,208.60,0.00,227.5,238.0
2021-12-12 04:20,240.50,0.00,227.5,238.0
2021-12-12 05:40,54.70,0.00,224.5,238.0
2021-12-12 05:50,149.80,0.00,224.5,235.0
2021-12-12 10:00,335.50,0.00,221.5,235.0
2021-12-12 10:10,94.00,0.00,218.5,230.5
2021-12-12 10:20,32.50,0.00,218.5,232.0
2021-12-12 10:30,488.00,0.00,218.5,226.0
2021-12-12 10:40,497.00,0.00,221.5,226.0
2021-12-12 10:50,494.00,0.00,218.5,226.0
2021-12-12 11:00,483.00,0.00,214.0,226.0
2021-12-12 11:10,473.00,0.00,212.5,224.5
2021-12-12 11:20,469.00,0.00,211.0,223.0
2021-12-12 11:30,489.00,0.00,220.0,226.0
2021-12-12 11:40,488.00,0.00,214.0,226.0
2021-12-12 11:50,481.00,0.00,215.5,224.5
2021-12-12 12:00,486.00,0.00,214.0,224.5
2021-12-12 12:10,480.00,0.00,215.5,224.5
2021-12-12 12:20,26.70,0.00,220.0,235.0
2021-12-12 16:00,65.50,0.00,215.5,230.5
2021-12-12 16:10,288.00,0.00,208.0,221.5
2021-12-12 20:00,64.20,0.00,224.5,235.0
2021-12-12 20:10,496.00,0.00,221.5,226.0
2021-12-12 20:20,478.00,0.00,215.5,223.0
2021-12-12 20:30,503.00,0.00,218.5,229.0
2021-12-12 20:40,505.00,0.00,223.0,227.5
2021-12-12 20:50,507.00,0.00,224.5,227.5
2021-12-12 21:00,509.00,0.00,224.5,229.0
2021-12-12 21:10,510.00,0.00,224.5,229.0
2021-12-12 21:20,501.00,0.00,223.0,229.0
2021-12-12 21:30,502.00,0.00,223.0,227.5
2021-12-12 21:40,504.00,0.00,223.0,227.5
2021-12-12 21:50,225.70,0.00,224.5,238.0
2021-12-12 22:20,292.90,0.00,224.5,235.0
2021-12-12 23:10,18.90,0.00,227.5,238.0
2021-12-12 23:20,223.30,0.00,227.5,235.0
2021-12-13 01:00,197.50,0.00,226.0,236.5
2021-12-13 03:30,180.50,0.00,226.0,235.0
2021-12-13 10:10,42.80,0.00,211.0,224.5
2021-12-13 10:20,277.10,0.00,208.0,226.0
2021-12-13 11:40,85.50,0.00,212.5,226.0
2021-12-13 11:50,468.00,0.00,209.5,221.5
2021-12-13 12:00,469.00,0.00,212.5,221.5
2021-12-13 12:10,468.00,0.00,212.5,221.5
2021-12-13 12:20,474.00,0.00,211.0,221.5
2021-12-13 12:30,467.00,0.00,211.0,220.0
2021-12-13 12:40,478.00,0.00,212.5,223.0
2021-12-13 12:50,466.00,0.00,211.0,221.5
2021-12-13 13:00,123.60,0.00,214.0,227.5
2021-12-13 13:20,122.50,0.00,218.5,229.0
2021-12-13 13:30,99.90,0.00,215.5,226.0
2021-12-13 14:20,189.60,0.00,218.5,232.0
2021-12-13 15:00,171.50,0.00,218.5,230.5
2021-12-13 15:40,61.20,0.00,218.5,230.5
2021-12-13 15:50,113.40,0.00,215.5,230.5
2021-12-13 16:10,133.90,0.00,218.5,229.0
2021-12-13 16:20,77.70,0.00,220.0,229.0
2021-12-13 16:30,319.50,0.00,214.0,227.5
2021-12-13 17:20,253.40,0.00,206.5,227.5
2021-12-13 17:30,271.40,0.00,205.0,226.0
2021-12-13 20:30,295.40,0.00,221.5,232.0
2021-12-13 20:40,496.00,0.00,220.0,226.0
2021-12-13 20:50,499.00,0.00,221.5,226.0
2021-12-13 21:00,496.00,0.00,223.0,227.5
2021-12-13 21:10,480.00,0.00,215.5,226.0
2021-12-13 21:20,489.00,0.00,221.5,224.5
2021-12-13 21:30,498.00,0.00,221.5,227.5
2021-12-13 21:40,510.00,0.00,223.0,229.0
2021-12-13 21:50,503.00,0.00,223.0,227.5
2021-12-13 22:00,505.00,0.00,223.0,229.0
2021-12-13 22:10,301.30,0.00,224.5,236.5
2021-12-13 22:50,246.70,0.00,226.0,236.5
2021-12-14 00:10,210.50,0.00,229.0,239.5
2021-12-14 00:20,36.00,0.00,230.5,239.5
2021-12-14 09:50,55.80,0.00,221.5,232.0
2021-12-14 10:00,292.00,0.00,215.5,232.0
2021-12-14 10:30,182.60,0.00,212.5,232.0
2021-12-14 10:40,464.00,0.00,212.5,218.5
2021-12-14 10:50,454.00,0.00,208.0,218.5
2021-12-14 11:00,476.00,0.00,212.5,224.5
2021-12-14 11:10,497.00,0.00,220.0,226.0
2021-12-14 11:20,498.00,0.00,214.0,227.5
2021-12-14 11:30,481.00,0.00,215.5,226.0
2021-12-14 11:40,480.00,0.00,214.0,224.5
2021-12-14 11:50,468.00,0.00,209.5,224.5
2021-12-14 12:00,468.00,0.00,209.5,221.5
2021-12-14 12:10,478.00,0.00,211.0,226.0
2021-12-14 12:20,493.00,0.00,214.0,229.0
2021-12-14 12:30,495.00,0.00,221.5,227.5
2021-12-14 12:40,479.00,0.00,214.0,227.5
2021-12-14 12:50,481.00,0.00,214.0,227.5
2021-12-14 13:00,482.00,0.00,212.5,226.0
2021-12-14 13:10,470.00,0.00,211.0,223.0
2021-12-14 13:20,93.20,0.00,215.5,232.0
2021-12-14 21:00,210.70,0.00,224.5,235.0
2021-12-14 21:10,508.00,0.00,223.0,229.0
2021-12-14 21:20,503.00,0.00,223.0,227.5
2021-12-14 21:30,514.00,0.00,224.5,230.5
2021-12-14 21:40,514.00,0.00,226.0,229.0
2021-12-14 21:50,515.00,0.00,226.0,229.0
2021-12-14 22:00,515.00,0.00,227.5,229.0
2021-12-14 22:10,207.30,0.00,227.5,238.0
2021-12-14 23:40,246.20,0.00,224.5,236.5
2021-12-15 02:00,191.30,0.00,224.5,233.5
2021-12-15 04:20,3.70,0.00,224.5,235.0
2021-12-15 11:40,250.00,0.00,221.5,235.0
2021-12-15 11:50,496.00,0.00,218.5,227.5
2021-12-15 12:00,491.00,0.00,218.5,226.0
2021-12-15 12:10,499.00,0.00,223.0,226.0
2021-12-15 12:20,494.00,0.00,221.5,226.0
2021-12-15 12:30,495.00,0.00,221.5,226.0
2021-12-15 12:40,497.00,0.00,218.5,226.0
2021-12-15 12:50,490.00,0.00,218.5,224.5
2021-12-15 13:00,495.00,0.00,218.5,226.0
2021-12-15 13:10,42.20,0.00,220.0,235.0
2021-12-15 13:30,167.30,0.00,212.5,227.5
2021-12-15 13:40,197.10,0.00,211.0,229.0
2021-12-15 13:50,209.10,0.00,212.5,230.5
2021-12-15 14:00,22.30,0.00,220.0,233.5
2021-12-15 14:10,270.10,0.00,215.5,230.5
2021-12-15 17:20,43.90,0.00,220.0,235.0
2021-12-15 17:30,362.20,0.00,212.5,230.5
2021-12-15 20:10,442.00,0.00,214.0,229.0
2021-12-15 20:20,488.00,0.00,214.0,226.0
2021-12-15 20:30,483.00,0.00,218.5,224.5
2021-12-15 20:40,493.00,0.00,221.5,226.0
2021-12-15 20:50,504.00,0.00,223.0,227.5
2021-12-15 21:00,504.00,0.00,223.0,227.5
2021-12-15 21:10,507.00,0.00,224.5,229.0
2021-12-15 21:20,509.00,0.00,224.5,229.0
2021-12-15 21:30,510.00,0.00,226.0,229.0
2021-12-15 21:40,504.00,0.00,223.0,227.5
2021-12-15 21:50,511.00,0.00,226.0,230.5
2021-12-15 22:00,435.00,0.00,227.5,236.5
2021-12-15 23:30,251.70,0.00,226.0,236.5
2021-12-16 01:50,199.30,0.00,227.5,238.0
2021-12-16 04:30,106.40,0.00,212.5,230.5
2021-12-16 04:40,81.90,0.00,212.5,232.0
2021-12-16 08:20,137.80,0.00,220.0,233.5
2021-12-16 08:30,492.00,0.00,215.5,227.5
2021-12-16 08:40,483.00,0.00,218.5,223.0
2021-12-16 08:50,363.80,0.00,218.5,232.0
2021-12-16 09:20,164.60,0.00,209.5,226.0
2021-12-16 09:30,469.00,0.00,209.5,221.5
2021-12-16 09:40,476.00,0.00,212.5,224.5
2021-12-16 09:50,474.00,0.00,211.0,223.0
2021-12-16 10:00,471.00,0.00,209.5,223.0
2021-12-16 10:10,482.00,0.00,218.5,223.0
2021-12-16 10:20,491.00,0.00,218.5,226.0
2021-12-16 10:30,494.00,0.00,220.0,226.0
2021-12-16 10:40,492.00,0.00,218.5,226.0
2021-12-16 10:50,475.00,0.00,212.5,224.5
2021-12-16 11:00,474.00,0.00,214.0,223.0
2021-12-16 11:10,485.00,0.00,220.0,223.0
2021-12-16 11:20,302.10,0.00,218.5,230.5
2021-12-16 12:40,309.20,0.00,215.5,229.0
2021-12-16 14:30,219.10,0.00,215.5,229.0
2021-12-16 15:20,38.40,0.00,218.5,230.5
2021-12-16 15:30,468.00,0.00,211.0,223.0
2021-12-16 15:40,457.00,0.00,209.5,215.5
2021-12-16 15:50,472.00,0.00,212.5,221.5
2021-12-16 16:00,318.70,0.00,212.5,223.0
2021-12-16 20:00,134.20,0.00,218.5,232.0
2021-12-16 20:10,478.00,0.00,215.5,221.5
2021-12-16 20:20,495.00,0.00,220.0,226.0
2021-12-16 20:30,481.00,0.00,218.5,223.0
2021-12-16 20:40,495.00,0.00,215.5,229.0
2021-12-16 20:50,495.00,0.00,215.5,229.0
2021-12-16 21:00,509.00,0.00,224.5,230.5
2021-12-16 21:10,509.00,0.00,223.0,230.5
2021-12-16 21:20,505.00,0.00,221.5,229.0
2021-12-16 21:30,497.00,0.00,221.5,226.0
2021-12-16 21:40,500.00,0.00,221.5,227.5
2021-12-16 21:50,208.10,0.00,226.0,238.0
2021-12-16 23:10,158.10,0.00,224.5,235.0
2021-12-16 23:20,69.80,0.00,226.0,235.0
2021-12-17 01:10,101.80,0.00,224.5,238.0
2021-12-17 01:20,104.50,0.00,226.0,238.0
2021-12-17 04:00,255.80,0.00,221.5,232.0
2021-12-17 09:30,347.90,0.00,214.0,229.0
2021-12-17 09:40,500.00,0.00,221.5,227.5
2021-12-17 09:50,500.00,0.00,220.0,227.5
2021-12-17 10:00,500.00,0.00,220.0,226.0
2021-12-17 10:10,505.00,0.00,223.0,229.0
2021-12-17 10:20,509.00,0.00,223.0,229.0
2021-12-17 10:30,495.00,0.00,218.5,229.0
2021-12-17 10:40,485.00,0.00,215.5,226.0
2021-12-17 10:50,475.00,0.00,212.5,223.0
2021-12-17 11:00,289.20,0.00,212.5,230.5
2021-12-17 14:50,171.10,0.00,221.5,232.0
2021-12-17 15:00,497.00,0.00,221.5,226.0
2021-12-17 15:10,467.00,0.00,221.5,230.5
2021-12-17 15:20,506.00,0.00,223.0,229.0
2021-12-17 15:30,493.00,0.00,221.5,224.5
2021-12-17 15:40,493.00,0.00,221.5,226.0
2021-12-17 15:50,498.00,0.00,221.5,226.0
2021-12-17 16:00,482.00,0.00,214.0,224.5
2021-12-17 16:10,469.00,0.00,214.0,220.0
2021-12-17 16:20,343.50,0.00,212.5,226.0
2021-12-17 21:10,152.90,0.00,226.0,236.5
2021-12-17 21:20,527.00,0.00,229.0,232.0
2021-12-17 21:30,517.00,0.00,226.0,232.0
2021-12-17 21:40,526.00,0.00,227.5,232.0
2021-12-17 21:50,514.00,0.00,227.5,229.0
2021-12-17 22:00,513.00,0.00,226.0,230.5
2021-12-17 22:10,520.00,0.00,227.5,230.5
2021-12-17 22:20,525.00,0.00,227.5,232.0
2021-12-17 22:30,520.00,0.00,227.5,232.0
2021-12-17 22:40,459.00,0.00,227.5,235.0
2021-12-18 00:30,14.30,0.00,227.5,239.5
2021-12-18 00:40,244.20,0.00,226.0,236.5
2021-12-18 09:30,147.90,0.00,215.5,233.5
2021-12-18 09:40,459.00,0.00,208.0,220.0
2021-12-18 09:50,470.00,0.00,206.5,223.0
2021-12-18 10:00,463.00,0.00,208.0,223.0
2021-12-18 10:10,482.00,0.00,211.0,224.5
2021-12-18 10:20,465.00,0.00,208.0,229.0
2021-12-18 10:30,458.00,0.00,209.5,220.0
2021-12-18 10:40,464.00,0.00,209.5,221.5
2021-12-18 10:50,468.00,0.00,211.0,221.5
2021-12-18 11:00,464.00,0.00,209.5,220.0
2021-12-18 11:10,447.00,0.00,203.5,214.0
2021-12-18 11:20,453.00,0.00,211.0,215.5
2021-12-18 11:30,418.00,0.00,212.5,227.5
2021-12-18 16:40,46.00,0.00,215.5,229.0
2021-12-18 16:50,297.80,0.00,209.5,226.0
2021-12-18 20:00,107.90,0.00,221.5,230.5
2021-12-18 20:10,496.00,0.00,221.5,226.0
2021-12-18 20:20,492.00,0.00,221.5,226.0
2021-12-18 20:30,504.00,0.00,221.5,227.5
2021-12-18 20:40,507.00,0.00,224.5,227.5
2021-12-18 20:50,511.00,0.00,224.5,229.0
2021-12-18 21:00,511.00,0.00,223.0,229.0
2021-12-18 21:10,506.00,0.00,224.5,229.0
2021-12-18 21:20,505.00,0.00,224.5,227.5
2021-12-18 21:30,502.00,0.00,224.5,226.0
2021-12-18 21:40,500.00,0.00,221.5,226.0
2021-12-18 21:50,171.40,0.00,224.5,238.0
2021-12-18 23:50,215.30,0.00,214.0,233.5
2021-12-19 02:20,202.10,0.00,229.0,241.0
2021-12-19 05:10,204.90,0.00,227.5,236.5
2021-12-19 10:20,257.60,0.00,214.0,230.5
2021-12-19 10:30,509.00,0.00,220.0,230.5
2021-12-19 10:40,490.00,0.00,215.5,226.0
2021-12-19 10:50,480.00,0.00,214.0,224.5
2021-12-19 11:00,481.00,0.00,211.0,226.0
2021-12-19 11:10,494.00,0.00,218.5,227.5
2021-12-19 11:20,487.00,0.00,218.5,224.5
2021-12-19 11:30,484.00,0.00,218.5,224.5
2021-12-19 11:40,506.00,0.00,220.0,230.5
2021-12-19 11:50,506.00,0.00,223.0,229.0
2021-12-19 12:00,508.00,0.00,223.0,230.5
2021-12-19 12:10,209.10,0.00,227.5,239.5
2021-12-19 17:10,19.10,0.00,206.5,224.5
2021-12-19 17:20,393.10,0.00,206.5,229.0
2021-12-19 20:20,223.20,0.00,220.0,232.0
2021-12-19 20:30,495.00,0.00,220.0,226.0
2021-12-19 20:40,494.00,0.00,221.5,227.5
2021-12-19 20:50,494.00,0.00,221.5,227.5
2021-12-19 21:00,485.00,0.00,215.5,224.5
2021-12-19 21:10,489.00,0.00,220.0,226.0
2021-12-19 21:20,491.00,0.00,220.0,226.0
2021-12-19 21:30,499.00,0.00,221.5,229.0
2021-12-19 21:40,503.00,0.00,224.5,229.0
2021-12-19 21:50,497.00,0.00,215.5,227.5
2021-12-19 22:00,493.00,0.00,220.0,227.5
2021-12-19 22:10,306.60,0.00,224.5,236.5
2021-12-19 23:50,217.90,0.00,224.5,235.0
2021-12-20 02:00,97.90,0.00,229.0,238.0
2021-12-20 02:10,103.00,0.00,229.0,239.5
2021-12-20 09:50,157.50,0.00,215.5,229.0
2021-12-20 10:00,488.00,0.00,215.5,224.5
2021-12-20 10:10,476.00,0.00,215.5,221.5
2021-12-20 10:20,481.00,0.00,218.5,221.5
2021-12-20 10:30,485.00,0.00,215.5,224.5
2021-12-20 10:40,499.00,0.00,220.0,227.5
2021-12-20 10:50,492.00,0.00,218.5,226.0
2021-12-20 11:00,479.00,0.00,215.5,224.5
2021-12-20 11:10,491.00,0.00,218.5,226.0
2021-12-20 11:20,481.00,0.00,215.5,224.5
2021-12-20 11:30,488.00,0.00,220.0,224.5
2021-12-20 11:40,485.00,0.00,220.0,223.0
2021-12-20 11:50,135.20,0.00,211.0,226.0
2021-12-20 12:10,173.20,0.00,221.5,230.5
2021-12-20 12:20,249.00,0.00,215.5,230.5
2021-12-20 12:40,99.00,0.00,211.0,230.5
2021-12-20 12:50,121.40,0.00,211.0,230.5
2021-12-20 13:20,288.40,0.00,214.0,227.5
2021-12-20 13:50,0.30,0.00,226.0,230.5
2021-12-20 15:40,161.80,0.00,209.5,227.5
2021-12-20 15:50,176.90,0.00,211.0,223.0
2021-12-20 17:30,29.20,0.00,206.5,230.5
2021-12-20 17:40,185.50,0.00,206.5,223.0
2021-12-20 20:00,80.50,0.00,220.0,229.0
2021-12-20 20:10,481.00,0.00,215.5,224.5
2021-12-20 20:20,492.00,0.00,218.5,226.0
2021-12-20 20:30,497.00,0.00,218.5,227.5
2021-12-20 20:40,502.00,0.00,223.0,227.5
2021-12-20 20:50,498.00,0.00,221.5,226.0
2021-12-20 21:00,499.00,0.00,220.0,227.5
2021-12-20 21:10,494.00,0.00,218.5,227.5
2021-12-20 21:20,501.00,0.00,223.0,227.5
2021-12-20 21:30,490.00,0.00,218.5,227.5
2021-12-20 21:40,511.00,0.00,223.0,230.5
2021-12-20 21:50,396.70,0.00,226.0,238.0
2021-12-20 23:30,228.30,0.00,223.0,232.0
2021-12-21 01:50,196.00,0.00,226.0,236.5
2021-12-21 11:20,313.40,0.00,215.5,230.5
2021-12-21 11:40,217.60,0.00,215.5,232.0
2021-12-21 11:50,464.00,0.00,208.0,221.5
2021-12-21 12:00,457.00,0.00,208.0,221.5
2021-12-21 12:10,475.00,0.00,212.5,223.0
2021-12-21 12:20,476.00,0.00,212.5,223.0
2021-12-21 12:30,487.00,0.00,215.5,226.0
2021-12-21 12:40,487.00,0.00,218.5,226.0
2021-12-21 12:50,486.00,0.00,215.5,226.0
2021-12-21 13:00,482.00,0.00,209.5,226.0
2021-12-21 13:10,455.00,0.00,208.0,218.5
2021-12-21 13:20,288.80,0.00,214.0,229.0
2021-12-21 15:50,322.40,0.00,199.0,221.5
2021-12-21 16:00,429.00,0.00,200.5,212.5
2021-12-21 16:10,420.00,0.00,197.5,211.0
2021-12-21 16:20,441.00,0.00,202.0,215.5
2021-12-21 16:30,452.00,0.00,208.0,218.5
2021-12-21 16:40,450.00,0.00,206.5,218.5
2021-12-21 16:50,450.00,0.00,206.5,214.0
2021-12-21 17:00,442.00,0.00,205.0,215.5
2021-12-21 17:10,446.00,0.00,206.5,214.0
2021-12-21 17:20,41.50,0.00,211.0,223.0
2021-12-21 21:10,473.00,0.00,220.0,230.5
2021-12-21 21:20,499.00,0.00,220.0,227.5
2021-12-21 21:30,493.00,0.00,218.5,226.0
2021-12-21 21:40,505.00,0.00,221.5,227.5
2021-12-21 21:50,508.00,0.00,223.0,229.0
2021-12-21 22:00,512.00,0.00,224.5,230.5
2021-12-21 22:10,518.00,0.00,227.5,230.5
2021-12-21 22:20,515.00,0.00,224.5,232.0
2021-12-21 22:30,131.10,0.00,223.0,235.0
2021-12-22 00:20,76.30,0.00,226.0,238.0
2021-12-22 00:30,147.10,0.00,223.0,236.5
2021-12-22 02:50,171.30,0.00,224.5,236.5
2021-12-22 03:00,23.30,0.00,226.0,235.0
2021-12-22 10:00,201.90,0.00,224.5,238.0
2021-12-22 10:10,488.00,0.00,218.5,227.5
2021-12-22 10:20,471.00,0.00,208.0,224.5
2021-12-22 10:30,469.00,0.00,209.5,223.0
2021-12-22 10:40,478.00,0.00,214.0,223.0
2021-12-22 10:50,480.00,0.00,212.5,223.0
2021-12-22 11:00,469.00,0.00,212.5,221.5
2021-12-22 11:10,476.00,0.00,212.5,224.5
2021-12-22 11:20,457.00,0.00,209.5,220.0
2021-12-22 11:30,470.00,0.00,209.5,224.5
2021-12-22 11:40,484.00,0.00,212.5,226.0
2021-12-22 11:50,497.00,0.00,215.5,229.0
2021-12-22 12:00,493.00,0.00,220.0,227.5
2021-12-22 12:10,362.50,0.00,218.5,230.5
2021-12-22 12:20,496.00,0.00,220.0,226.0
2021-12-22 12:30,499.00,0.00,220.0,235.0
2021-12-22 12:40,507.00,0.00,221.5,230.5
2021-12-22 12:50,87.90,0.00,223.0,235.0
2021-12-22 17:40,294.00,0.00,205.0,226.0
2021-12-22 17:50,13.30,0.00,206.5,224.5
2021-12-22 20:10,231.70,0.00,211.0,229.0
2021-12-22 20:20,454.00,0.00,212.5,226.0
2021-12-22 20:30,479.00,0.00,214.0,224.5
2021-12-22 20:40,484.00,0.00,218.5,227.5
2021-12-22 20:50,489.00,0.00,220.0,227.5
2021-12-22 21:00,489.00,0.00,218.5,227.5
2021-12-22 21:10,499.00,0.00,220.0,229.0
2021-12-22 21:20,505.00,0.00,221.5,229.0
2021-12-22 21:30,508.00,0.00,223.0,232.0
2021-12-22 21:40,516.00,0.00,226.0,232.0
